having_ip_address,url_length,having_at_symbol,prefix_suffix_dash,multi_subdomains,https_token,has_https,shortining_service,count_dots,count_digits,count_special_chars,has_suspicious_words,domain_age,favicon_mismatch,redirects,has_hidden_iframes,has_password_fields,Label
0,1,1,1,1,1,0,0,5,31,3,1,1,0,1,0,1,1
0,1,0,1,1,0,0,0,4,0,13,1,1,1,1,0,1,1
0,1,1,1,0,0,0,0,9,11,10,1,1,1,1,0,1,1
0,1,0,0,0,0,1,0,3,1,3,0,0,0,0,0,1,0
0,1,0,1,1,0,0,0,8,43,6,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,2,6,1,0,1,0,1,0,0,0
0,1,0,1,1,0,0,1,5,20,14,0,1,0,0,0,1,1
0,1,1,0,1,0,0,0,3,48,8,1,1,0,1,0,1,1
0,1,0,0,1,0,0,0,3,34,4,0,1,0,1,0,1,1
0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,5,29,13,1,1,1,1,1,1,1
0,0,0,1,1,0,0,0,5,27,3,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,2,9,3,0,0,0,1,0,0,0
0,0,1,1,1,1,0,0,8,1,3,0,1,0,1,1,1,1
0,0,0,1,0,0,1,0,2,3,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3,31,7,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,2,2,4,0,1,0,1,0,0,0
0,0,0,0,0,0,1,0,2,1,2,0,1,0,0,0,0,0
0,1,0,1,1,0,0,0,1,48,11,1,1,1,0,0,0,1
0,0,0,0,0,0,1,0,2,2,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,3,9,2,0,1,0,0,0,0,0
1,1,0,1,1,0,0,0,2,31,5,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2,8,3,0,0,0,0,0,1,0
1,1,0,1,1,0,0,0,4,40,14,1,1,1,0,0,1,1
0,1,1,1,0,0,0,1,6,3,4,1,1,1,1,1,1,1
1,0,0,1,0,1,0,0,3,20,2,1,1,0,0,0,1,1
0,1,1,1,1,0,0,0,2,42,12,1,1,0,0,0,1,1
0,1,0,1,0,1,0,1,2,31,9,0,1,0,1,1,1,1
0,1,0,1,1,0,0,1,3,47,2,1,1,1,0,1,1,1
0,0,0,0,0,0,1,0,2,22,5,1,1,0,1,0,1,1
0,0,0,0,0,1,1,0,3,9,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,1,8,1,10,1,1,0,0,0,1,1
0,1,0,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,7,3,0,0,0,1,0,1,0
0,0,1,0,1,0,1,0,3,2,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,7,18,14,1,1,0,0,1,1,1
0,0,1,1,0,0,0,0,1,45,1,0,1,1,0,0,1,1
0,0,0,0,0,0,1,1,1,3,3,0,1,0,0,0,0,0
0,0,0,1,1,0,0,0,2,30,5,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,2,3,2,0,0,0,1,0,0,0
0,1,0,0,0,0,1,0,2,7,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,3,8,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0,3,0,1,0,1,0,0,0
0,1,0,1,1,0,0,0,5,19,7,1,0,1,1,0,1,1
1,0,1,1,1,1,0,1,8,4,6,0,1,0,1,0,1,1
1,1,0,1,0,0,0,1,6,6,12,1,1,1,1,1,0,1
0,1,0,0,0,0,1,0,1,9,0,0,1,1,0,0,0,0
0,1,1,0,1,1,1,0,5,49,3,0,1,1,0,0,0,1
0,0,0,1,0,0,1,0,3,7,2,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,8,9,2,1,1,1,0,0,1,1
0,0,0,0,1,0,1,0,1,3,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,6,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0
0,1,0,1,0,0,1,0,4,22,2,1,1,1,1,1,1,1
0,0,1,1,1,0,0,0,6,8,7,0,1,0,0,0,1,1
0,1,0,1,1,1,0,0,1,8,2,1,1,0,0,0,1,1
1,1,0,1,0,1,0,0,7,31,3,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,1,3,3,1,0,0,0,0,1,0
0,1,0,1,1,0,1,1,3,37,8,1,1,0,1,1,1,1
0,1,0,0,1,1,0,0,5,2,5,1,1,0,1,0,1,1
0,0,0,0,0,0,0,0,2,5,4,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,2,3,1,0,1,0,0,0,1,0
1,0,0,1,1,0,0,1,2,21,14,0,1,1,0,1,1,1
0,0,0,0,0,0,0,0,1,7,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,3,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,2,4,4,0,0,0,0,0,1,0
1,1,1,1,1,0,0,0,3,12,1,1,1,0,0,1,1,1
0,0,0,1,0,0,1,0,2,8,2,0,0,0,0,0,1,0
1,0,0,1,1,0,0,1,1,31,4,0,1,0,0,0,0,1
0,0,0,0,1,1,1,0,7,31,12,1,1,1,1,1,1,1
0,0,0,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1,5,2,0,0,1,1,0,1,0
1,1,0,1,1,1,0,1,9,43,9,1,1,1,1,1,1,1
0,0,0,1,0,0,1,0,3,7,3,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,1,5,3,0,0,0,0,0,0,0
0,1,0,1,1,0,0,1,7,23,3,0,1,0,1,0,1,1
0,1,0,1,1,0,0,0,6,39,8,1,1,0,0,1,1,1
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1,1,0,1,1,1,0,0,6,47,6,1,1,0,1,0,1,1
0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,8,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,9,3,4,0,1,1,0,0,1,1
0,0,0,0,0,0,1,0,3,4,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,7,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,1,4,40,3,1,0,0,0,0,1,1
0,0,1,1,1,0,0,1,7,13,14,0,1,0,1,0,0,1
0,1,0,0,1,0,1,0,8,47,12,1,1,0,1,1,1,1
1,0,0,1,1,0,1,0,5,8,8,0,1,0,1,1,1,1
0,1,0,0,1,0,0,0,3,16,9,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,2,1,4,0,0,0,0,0,1,0
0,1,0,1,1,0,0,0,2,18,9,1,1,0,1,1,1,1
0,0,1,1,1,0,1,0,6,18,8,1,1,0,0,0,1,1
0,0,0,1,0,0,0,1,7,9,10,1,1,1,0,0,1,1
0,0,0,0,1,0,1,1,3,8,4,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,5,32,3,1,0,0,1,1,1,1
0,1,0,1,0,0,0,0,3,23,4,1,1,0,1,0,1,1
0,0,0,0,0,0,1,1,2,8,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,5,16,2,1,1,0,1,0,1,1
0,1,0,1,0,0,1,1,3,4,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,3,8,4,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,3,7,4,0,0,0,0,0,0,0
0,0,0,1,1,1,0,0,9,26,13,1,1,1,1,1,1,1
0,1,0,1,0,0,1,0,2,7,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,1,1,1,4,0,1,1,1,0,1,1
0,1,0,0,0,0,1,0,1,5,1,1,1,0,1,0,0,0
0,0,1,1,1,0,0,0,1,36,6,0,1,0,0,1,1,1
0,1,0,1,1,0,1,1,8,43,10,0,1,1,1,0,1,1
0,1,0,1,1,1,1,1,4,1,6,1,1,0,0,1,1,1
0,0,0,0,1,0,1,0,3,6,3,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,3,5,4,0,0,0,0,0,1,0
0,1,0,0,0,0,1,0,3,3,4,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,6,42,9,1,1,1,0,1,1,1
0,0,0,1,0,0,1,0,3,7,4,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,3,6,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,5,7,11,0,1,1,1,0,1,1
0,0,0,1,1,0,0,0,5,21,4,1,1,0,1,1,1,1
0,1,0,0,0,0,1,1,1,0,4,0,1,0,0,0,0,0
0,1,0,0,0,0,1,0,2,4,4,0,1,0,0,0,0,0
0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,0,7,31,14,0,1,0,0,0,1,1
0,0,0,1,0,0,0,1,6,20,12,1,1,1,1,0,1,1
0,1,0,0,0,1,1,1,3,26,3,0,1,0,0,0,1,1
0,1,0,1,1,0,0,0,4,5,11,0,1,0,1,1,1,1
0,0,0,1,0,0,1,0,3,2,4,0,1,0,1,0,0,0
0,0,0,0,0,0,1,0,3,9,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,6,4,0,0,0,0,0,0,0
0,1,0,0,1,1,0,1,9,4,2,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,3,5,0,0,0,0,1,0,0,0
1,0,0,1,1,1,1,0,4,48,8,0,0,1,0,0,0,1
0,1,0,1,1,1,1,0,1,26,4,1,1,0,0,1,1,1
0,0,0,0,0,0,1,0,2,2,4,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,2,9,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,9,27,3,0,1,1,1,0,1,1
0,0,0,0,0,0,1,0,3,4,4,0,0,0,0,0,1,0
1,0,0,0,1,0,1,0,3,9,0,0,1,1,0,1,1,1
0,0,0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,2,34,1,1,1,1,1,1,0,1
1,1,0,0,0,1,0,0,7,45,8,0,1,0,1,0,0,1
0,0,0,0,0,0,1,0,2,5,4,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,5,11,5,0,1,0,0,0,1,1
0,1,0,0,1,0,0,0,1,32,3,1,1,0,1,1,1,1
0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,5,15,3,1,1,0,0,1,0,1
0,0,0,0,0,0,1,0,1,5,3,0,0,0,0,0,1,0
0,1,1,1,1,0,1,0,1,8,13,1,1,0,1,0,1,1
0,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0
0,0,0,1,0,0,1,1,1,8,0,1,0,0,0,0,1,0
0,1,1,1,1,1,0,0,4,18,5,1,1,1,0,1,1,1
0,1,0,1,1,0,0,0,1,15,0,1,1,0,1,0,0,1
0,1,1,1,1,0,0,1,1,35,5,0,1,1,1,0,1,1
0,1,0,1,1,0,0,0,8,31,12,0,1,1,0,0,0,1
0,0,0,0,1,1,1,1,8,6,13,0,1,0,1,0,1,1
0,0,0,0,0,0,1,1,2,4,4,0,0,0,0,0,1,0
0,0,1,0,1,1,1,0,2,6,0,1,0,0,1,0,0,1
0,0,0,0,1,0,1,0,3,2,4,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,3,2,1,0,1,0,0,0,1,0
1,1,0,1,1,0,0,0,8,40,0,1,1,1,1,0,1,1
0,1,0,0,0,0,1,0,3,9,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,9,4,0,1,0,1,0,0,0
0,0,0,0,0,0,1,0,3,8,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0
0,0,0,1,1,1,0,1,8,26,14,1,1,1,1,1,0,1
0,0,0,0,0,0,1,0,3,9,1,0,0,0,0,0,0,0
1,0,0,1,1,1,1,0,5,18,6,1,1,0,1,1,0,1
0,1,0,1,1,1,0,0,5,20,11,1,1,0,1,0,1,1
0,0,0,1,1,0,1,0,1,1,3,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,8,26,1,1,1,0,1,0,1,1
0,1,1,1,1,0,0,1,5,42,0,0,1,0,0,0,1,1
0,0,0,1,0,0,0,0,1,38,7,1,1,1,1,0,1,1
0,0,0,0,0,0,1,0,3,0,4,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,5,19,14,1,0,0,1,1,0,1
1,1,0,1,1,0,0,0,3,43,4,0,1,1,1,0,1,1
0,1,1,1,0,0,0,1,1,42,6,0,1,0,1,0,1,1
0,0,0,0,0,0,1,0,2,6,3,0,0,0,0,0,0,0
1,0,1,1,1,0,1,1,7,41,13,1,1,0,0,1,1,1
0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,2,7,0,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,2,4,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,1,8,2,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,1,0
0,1,0,1,1,0,0,0,6,20,8,0,1,0,0,0,1,1
0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,4,27,6,1,1,1,1,1,1,1
0,0,0,1,0,0,0,0,2,33,5,1,1,1,1,0,0,1
0,0,0,0,0,0,1,0,3,7,1,0,0,0,1,0,0,0
1,0,1,1,0,0,0,1,5,5,5,0,1,0,0,0,1,1
0,0,0,1,1,0,1,0,6,39,4,1,1,0,0,1,1,1
1,0,1,1,1,0,0,0,1,29,4,0,1,1,0,0,1,1
1,0,1,1,0,1,0,0,8,7,1,1,1,0,0,0,1,1
0,0,0,1,0,0,1,0,2,4,4,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,5,32,5,0,1,0,0,0,1,1
0,0,0,0,1,1,1,0,3,0,2,1,0,0,0,0,0,0
0,1,0,1,0,0,1,1,5,3,9,0,1,0,0,0,1,1
1,1,0,1,1,0,0,1,7,43,5,1,1,1,1,1,0,1
0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,6,32,4,1,1,0,1,0,1,1
0,0,0,1,1,1,0,1,9,46,13,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1,7,11,0,0,1,1,1,1,0,1
0,0,0,0,0,0,1,0,3,7,2,0,0,0,0,0,0,0
0,0,1,1,0,1,0,1,2,38,9,0,1,0,1,0,0,1
0,0,0,0,0,0,1,0,3,4,3,0,1,0,0,0,0,0
1,1,1,0,1,0,0,1,5,46,14,1,1,1,0,0,1,1
0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0
0,0,0,1,1,0,1,0,2,19,2,0,1,0,1,0,1,1
0,1,0,1,0,1,1,1,3,30,8,1,1,0,1,1,1,1
0,0,0,1,0,0,0,1,3,9,1,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,3,3,4,0,0,0,0,0,0,0
1,1,0,1,1,1,0,1,3,49,13,1,1,0,1,0,1,1
0,1,0,0,0,0,1,0,3,1,3,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,7,5,1,1,1,0,0,1,1
0,0,1,1,1,0,0,0,1,31,1,1,1,0,1,0,1,1
0,1,1,1,1,0,0,0,6,5,9,1,1,0,0,1,0,1
0,1,1,1,0,0,1,1,7,24,0,0,1,0,0,1,0,1
0,0,0,0,1,0,1,0,3,4,3,1,0,0,0,0,0,0
0,1,1,1,1,0,0,0,3,4,13,1,1,0,0,0,1,1
0,0,0,1,0,0,1,0,2,1,2,0,0,1,0,0,0,0
0,1,0,1,1,0,0,0,8,49,13,1,1,0,0,0,1,1
0,0,0,1,0,0,1,0,1,6,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,4,2,7,0,1,0,1,0,1,1
0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,1,5,3,0,0,1,0,0,0,0
0,1,0,1,1,0,0,1,1,37,10,1,1,0,1,1,1,1
0,1,0,1,1,0,0,0,4,15,9,1,1,0,1,0,1,1
0,1,0,1,0,1,0,0,6,46,7,1,1,0,1,0,1,1
0,1,0,1,1,0,0,1,7,32,9,1,1,1,1,0,1,1
0,0,0,0,0,0,1,0,1,9,2,0,1,0,0,0,0,0
0,1,0,1,1,0,0,1,1,46,12,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,1,8,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0
1,1,0,1,0,0,0,1,7,41,2,1,1,1,1,1,1,1
0,0,0,0,1,0,1,0,2,7,2,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,2,9,2,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,4,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,8,3,0,0,0,0,0,1,0
0,0,0,1,1,1,0,1,7,2,6,0,1,0,1,0,1,1
0,0,0,0,1,0,1,0,7,45,13,1,1,0,1,1,1,1
0,1,0,1,1,0,1,0,6,16,9,1,1,0,0,0,1,1
0,1,0,1,1,1,0,1,6,22,1,1,1,1,0,0,1,1
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,4,2,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,9,18,11,0,1,1,1,0,1,1
1,1,0,1,1,0,0,1,6,28,6,0,1,1,0,1,0,1
1,1,0,1,1,1,1,0,2,24,14,1,1,0,1,1,1,1
0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,3,15,11,0,1,0,0,1,1,1
0,1,0,1,1,0,1,1,6,46,12,1,1,0,0,0,0,1
0,1,0,1,1,1,0,0,6,20,8,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,3,9,4,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2,6,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,1,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,7,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,8,30,10,1,0,0,1,0,1,1
0,1,0,0,0,0,0,1,9,34,2,0,1,0,1,0,1,1
0,0,0,1,0,0,1,0,2,4,2,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,0
0,1,0,1,0,0,1,0,3,5,4,1,1,0,1,0,0,1
0,1,0,1,0,0,1,0,2,3,1,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,2,4,4,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,3,0,2,0,0,0,1,0,0,0
0,1,0,1,1,0,0,0,9,16,10,1,1,1,1,1,1,1
0,1,0,1,1,0,1,1,2,27,7,1,1,0,1,0,1,1
0,1,0,1,1,0,0,0,2,21,11,1,1,0,1,0,0,1
0,1,0,0,0,0,0,0,2,4,12,1,1,1,1,0,1,1
0,0,0,1,1,0,0,1,8,34,9,1,1,0,0,0,1,1
0,0,0,0,1,0,1,0,2,9,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,8,26,13,1,1,0,1,0,1,1
0,0,0,0,0,0,1,0,3,4,4,1,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,4,4,12,1,1,1,1,0,1,1
0,1,0,1,1,0,0,0,6,26,4,1,1,1,1,0,1,1
0,0,0,0,0,0,1,0,3,9,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,3,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,7,0,0,0,0,1,0,0,0
0,1,0,1,0,1,0,1,8,10,2,0,1,0,1,0,0,1
0,0,0,1,1,0,0,0,9,49,10,0,1,0,1,0,1,1
1,1,1,0,1,0,0,0,1,13,13,0,1,0,0,0,1,1
1,0,0,1,1,0,0,0,6,36,5,1,1,0,0,1,1,1
0,1,0,1,1,1,0,1,6,5,12,1,1,0,1,0,1,1
0,0,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,8,43,2,1,1,0,0,0,1,1
0,0,0,0,0,0,1,1,2,8,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,1,8,3,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,2,4,3,0,0,0,1,0,0,0
0,1,0,1,0,0,0,0,6,17,13,1,1,1,0,0,1,1
0,0,1,1,1,0,0,0,6,38,6,1,1,0,0,1,1,1
0,0,0,0,0,0,0,0,2,29,14,1,1,0,0,0,1,1
0,0,0,0,1,0,1,0,2,8,3,0,0,0,0,1,0,0
0,0,0,0,0,0,1,0,1,0,4,0,0,1,0,0,1,0
0,1,0,0,0,0,1,0,1,8,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,3,0,4,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,2,4,2,0,1,0,1,0,0,0
0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,5,41,4,1,1,0,1,1,1,1
0,1,0,1,0,1,0,0,3,4,3,1,1,0,1,0,1,1
0,1,0,1,1,0,0,1,4,40,9,0,1,1,0,0,1,1
0,1,0,1,1,0,0,1,5,23,13,0,1,0,0,0,1,1
0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,9,0,1,0,0,0,0,0,0
1,0,0,1,1,1,1,0,6,46,3,0,1,0,0,0,1,1
0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,4,45,9,1,0,0,1,0,1,1
0,1,0,1,1,0,0,0,8,45,7,1,0,0,0,0,1,1
0,1,0,1,0,0,0,1,7,16,11,1,1,1,1,0,1,1
0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,1,0
0,1,1,1,1,0,1,0,6,38,6,1,1,0,1,0,1,1
0,1,0,1,1,0,0,0,9,13,13,1,1,0,0,1,1,1
1,1,0,1,0,1,0,0,4,47,12,0,0,1,0,1,1,1
0,0,0,1,0,0,1,0,3,3,3,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
0,1,0,0,1,0,1,0,2,18,9,0,1,1,1,1,1,1
0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,2,3,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,3,7,3,0,0,0,0,0,1,0
0,1,0,0,0,0,1,0,2,4,0,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,3,1,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,3,6,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,1,2,0,0,0,0,0,1,0
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
1,1,0,1,1,0,0,0,3,26,3,1,1,0,1,0,1,1
0,1,0,1,1,1,1,0,6,38,8,0,1,0,0,0,1,1
0,0,0,0,0,0,1,1,3,4,4,0,0,0,0,0,0,0
0,1,0,1,1,1,0,1,2,37,3,1,1,1,0,0,1,1
1,1,0,1,0,0,0,1,6,12,5,1,1,0,0,0,1,1
0,0,0,0,0,0,1,0,3,7,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,2,5,3,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,6,4,0,1,0,0,0,0,0
0,1,1,0,0,0,0,0,3,36,7,0,1,1,0,0,1,1
1,0,1,1,1,0,0,0,7,20,7,1,0,0,0,0,0,1
0,0,0,0,0,0,1,0,3,6,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,7,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0
1,0,0,1,1,0,0,0,2,17,13,1,1,0,0,0,1,1
1,1,0,1,0,0,0,0,9,21,11,1,1,0,0,1,1,1
0,0,0,1,1,1,1,1,6,5,7,0,0,0,0,0,1,1
0,1,0,1,0,0,0,0,5,41,13,0,1,1,1,0,1,1
0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0
0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0
1,0,0,1,1,0,0,0,6,27,4,0,1,0,1,0,1,1
1,0,0,1,1,0,0,0,3,12,0,0,1,0,0,0,0,1
0,0,0,0,0,0,1,0,2,7,4,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0
0,1,1,1,1,0,1,0,2,43,5,0,0,0,1,0,1,1
0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0
0,0,0,1,1,0,0,1,7,20,1,0,1,0,1,1,1,1
0,0,0,0,0,0,1,0,3,5,3,0,0,0,1,0,1,0
0,0,0,0,0,0,1,1,1,6,3,0,0,0,0,0,1,0
0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,2,9,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0
0,1,0,1,1,0,1,0,2,33,11,0,1,1,0,0,1,1
0,0,0,1,1,0,0,1,3,41,8,0,1,1,0,0,1,1
0,1,0,1,1,0,0,1,7,16,8,1,1,1,0,0,1,1
0,1,0,1,0,0,1,0,1,26,2,1,1,1,1,0,1,1
1,0,0,1,0,0,0,1,4,27,12,1,1,1,1,0,1,1
0,0,0,0,0,0,1,0,1,8,1,0,0,0,1,0,1,0
0,0,0,0,0,0,1,0,2,9,2,0,0,0,1,0,0,0
1,1,0,1,0,0,0,0,9,40,9,0,1,0,0,1,1,1
0,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,1,0
